user_id,timestamp,action_type,stock_code
u00134,2026-04-15 13:32:40,view,600073
u00461,2026-04-15 14:39:34,view,600020
u00050,2026-04-15 11:07:25,view,300047
u00383,2026-04-15 10:20:15,view,600064
u00290,2026-04-15 10:47:41,view,600065
u00033,2026-04-15 10:30:39,view,300005
u00499,2026-04-15 14:55:55,click,000023
u00134,2026-04-15 13:20:37,view,000030
u00116,2026-04-15 10:18:06,view,600089
u00118,2026-04-15 11:24:28,view,680001
u00363,2026-04-15 10:56:40,view,000012
u00212,2026-04-15 11:05:13,view,000044
u00488,2026-04-15 14:45:49,click,000045
u00286,2026-04-15 13:31:30,view,600051
u00296,2026-04-15 10:49:02,view,600077
u00097,2026-04-15 10:17:31,view,600047
u00281,2026-04-15 13:27:16,view,600006
u00255,2026-04-15 10:09:22,view,600004
u00204,2026-04-15 13:46:38,view,000018
u00292,2026-04-15 10:31:36,click,300036
u00417,2026-04-15 10:25:11,view,600098
u00494,2026-04-15 09:43:21,view,600013
u00205,2026-04-15 13:51:07,view,600094
u00148,2026-04-15 10:46:06,click,680000
u00156,2026-04-15 14:11:23,view,000026
u00050,2026-04-15 10:22:21,follow,600056
u00467,2026-04-15 11:19:28,view,680008
u00345,2026-04-15 09:55:31,view,600035
u00319,2026-04-15 11:08:44,view,600004
u00445,2026-04-15 10:09:08,view,600053
u00483,2026-04-15 13:32:47,click,680007
u00133,2026-04-15 14:40:06,follow,000044
u00483,2026-04-15 10:01:00,click,300001
u00265,2026-04-15 10:55:13,click,680021
u00012,2026-04-15 11:20:33,click,300009
u00421,2026-04-15 11:03:19,view,300028
u00212,2026-04-15 10:16:51,view,600035
u00479,2026-04-15 13:44:19,click,600086
u00210,2026-04-15 10:57:56,view,600044
u00492,2026-04-15 10:08:10,view,600031
u00433,2026-04-15 10:22:04,view,680001
u00493,2026-04-15 09:38:43,view,600000
u00018,2026-04-15 09:39:58,view,680018
u00457,2026-04-15 09:36:07,view,600051
u00286,2026-04-15 10:45:21,view,600045
u00126,2026-04-15 11:28:46,view,000047
u00225,2026-04-15 10:25:46,view,600039
u00480,2026-04-15 09:39:30,view,680012
u00475,2026-04-15 13:26:52,view,000035
u00361,2026-04-15 10:09:24,view,300012
u00049,2026-04-15 14:11:31,view,600004
u00478,2026-04-15 09:47:54,view,600035
u00165,2026-04-15 10:59:20,view,000008
u00039,2026-04-15 11:29:33,click,600028
u00323,2026-04-15 09:45:47,click,000044
u00470,2026-04-15 10:42:53,click,600067
u00479,2026-04-15 14:07:17,click,600036
u00230,2026-04-15 14:21:36,view,680025
u00412,2026-04-15 14:37:04,view,300006
u00285,2026-04-15 11:12:57,view,600058
u00045,2026-04-15 13:18:51,view,600029
u00495,2026-04-15 10:15:35,view,600043
u00481,2026-04-15 10:30:31,view,000027
u00265,2026-04-15 14:29:26,click,600039
u00384,2026-04-15 10:09:53,view,000035
u00483,2026-04-15 10:04:53,view,600082
u00474,2026-04-15 09:36:38,view,300024
u00158,2026-04-15 14:50:36,view,600012
u00484,2026-04-15 14:24:08,click,300007
u00071,2026-04-15 10:40:06,view,600087
u00350,2026-04-15 09:46:46,view,000031
u00106,2026-04-15 13:38:04,view,300037
u00479,2026-04-15 14:22:52,click,300003
u00389,2026-04-15 09:46:14,view,600004
u00438,2026-04-15 10:20:19,view,600012
u00013,2026-04-15 14:18:49,view,000013
u00424,2026-04-15 10:53:09,view,000048
u00019,2026-04-15 14:03:10,view,600030
u00362,2026-04-15 14:38:31,view,300045
u00489,2026-04-15 09:53:41,view,600011
u00135,2026-04-15 10:34:16,view,000017
u00315,2026-04-15 14:20:56,view,300020
u00218,2026-04-15 10:00:07,click,600013
u00145,2026-04-15 13:08:11,view,600046
u00170,2026-04-15 11:21:15,view,680002
u00013,2026-04-15 11:20:08,click,300023
u00506,2026-04-15 09:37:02,follow,600003
u00465,2026-04-15 14:30:52,click,600066
u00205,2026-04-15 10:08:26,view,680008
u00371,2026-04-15 13:32:01,view,600024
u00186,2026-04-15 09:42:07,view,600005
u00422,2026-04-15 13:25:13,follow,000028
u00249,2026-04-15 09:35:25,view,600042
u00399,2026-04-15 13:26:20,view,680022
u00431,2026-04-15 13:04:39,click,000017
u00437,2026-04-15 13:08:50,view,300037
u00342,2026-04-15 11:24:56,follow,680025
u00253,2026-04-15 14:18:23,view,600001
u00156,2026-04-15 14:36:54,view,300031
u00158,2026-04-15 10:27:29,view,600012
u00464,2026-04-15 09:35:22,view,300010
u00477,2026-04-15 14:07:43,click,600063
u00182,2026-04-15 13:21:12,view,300024
u00478,2026-04-15 09:55:08,view,600009
u00149,2026-04-15 10:18:58,view,000009
u00477,2026-04-15 10:47:25,click,300006
u00449,2026-04-15 09:41:00,follow,300023
u00038,2026-04-15 11:10:38,view,680020
u00420,2026-04-15 13:05:10,view,600089
u00467,2026-04-15 10:08:12,view,000020
u00244,2026-04-15 10:51:31,view,680025
u00148,2026-04-15 14:01:20,view,300034
u00191,2026-04-15 13:07:20,view,300037
u00478,2026-04-15 14:47:07,view,680029
u00075,2026-04-15 10:17:45,view,000037
u00452,2026-04-15 11:17:29,view,300035
u00099,2026-04-15 14:53:48,view,000015
u00026,2026-04-15 10:38:51,view,000040
u00033,2026-04-15 11:05:40,view,600089
u00379,2026-04-15 11:18:37,view,300019
u00501,2026-04-15 13:00:24,trade,300049
u00446,2026-04-15 13:20:06,follow,000047
u00422,2026-04-15 10:46:10,view,000028
u00105,2026-04-15 09:50:58,click,000024
u00257,2026-04-15 11:03:37,view,680029
u00395,2026-04-15 10:12:07,view,300010
u00484,2026-04-15 10:40:40,view,600075
u00357,2026-04-15 09:59:03,view,680021
u00257,2026-04-15 11:22:18,click,600061
u00426,2026-04-15 11:17:20,view,600004
u00054,2026-04-15 14:40:09,view,000004
u00364,2026-04-15 14:29:46,click,680019
u00487,2026-04-15 13:55:37,view,600055
u00075,2026-04-15 10:58:18,view,680018
u00103,2026-04-15 14:39:13,view,300047
u00428,2026-04-15 10:09:26,view,000026
u00308,2026-04-15 10:58:51,view,680009
u00454,2026-04-15 09:36:32,view,000006
u00111,2026-04-15 13:11:41,click,000021
u00155,2026-04-15 13:23:22,view,600006
u00147,2026-04-15 14:53:43,view,600073
u00277,2026-04-15 11:13:48,view,600070
u00418,2026-04-15 14:25:56,view,000035
u00350,2026-04-15 10:16:01,click,600024
u00441,2026-04-15 10:07:46,view,680000
u00181,2026-04-15 11:27:32,click,600075
u00290,2026-04-15 11:29:26,view,600067
u00279,2026-04-15 13:38:28,view,680006
u00428,2026-04-15 09:53:06,view,300023
u00309,2026-04-15 09:58:35,view,300042
u00246,2026-04-15 09:49:10,view,600035
u00378,2026-04-15 09:58:56,view,600034
u00195,2026-04-15 10:38:57,view,600097
u00376,2026-04-15 10:59:12,trade,300017
u00479,2026-04-15 13:49:58,click,000041
u00494,2026-04-15 10:05:06,view,600042
u00297,2026-04-15 10:42:05,view,680019
u00015,2026-04-15 11:16:10,view,600076
u00272,2026-04-15 13:49:05,view,300043
u00207,2026-04-15 10:05:13,view,680016
u00226,2026-04-15 10:51:35,click,600080
u00256,2026-04-15 13:22:41,view,000043
u00008,2026-04-15 10:56:32,view,000023
u00380,2026-04-15 14:47:11,view,600015
u00303,2026-04-15 10:20:17,click,000003
u00442,2026-04-15 11:28:36,view,000040
u00493,2026-04-15 09:49:13,view,600014
u00294,2026-04-15 09:39:02,view,600042
u00014,2026-04-15 09:44:24,view,600011
u00479,2026-04-15 09:32:11,view,680013
u00106,2026-04-15 13:21:10,view,600090
u00163,2026-04-15 11:18:00,view,000001
u00326,2026-04-15 11:02:36,click,000011
u00402,2026-04-15 13:05:19,click,300026
u00112,2026-04-15 10:11:37,view,000031
u00117,2026-04-15 09:52:37,view,000039
u00031,2026-04-15 14:12:45,view,680025
u00478,2026-04-15 10:29:24,view,000048
u00244,2026-04-15 09:44:55,view,600099
u00319,2026-04-15 11:26:48,view,680000
u00490,2026-04-15 09:34:19,view,600004
u00035,2026-04-15 11:13:41,view,000032
u00051,2026-04-15 10:55:33,follow,600095
u00232,2026-04-15 09:57:22,view,600093
u00003,2026-04-15 14:48:27,view,600067
u00325,2026-04-15 11:07:39,click,300010
u00486,2026-04-15 09:54:58,view,600054
u00167,2026-04-15 13:09:50,view,000046
u00152,2026-04-15 11:12:12,click,000030
u00053,2026-04-15 10:46:43,view,600091
u00476,2026-04-15 11:05:31,follow,300021
u00362,2026-04-15 10:46:41,view,600034
u00322,2026-04-15 09:31:59,view,000011
u00353,2026-04-15 10:03:34,view,680003
u00487,2026-04-15 14:47:25,view,600025
u00325,2026-04-15 13:42:21,click,600086
u00042,2026-04-15 13:03:13,view,600097
u00328,2026-04-15 13:40:04,view,300004
u00173,2026-04-15 13:33:28,click,600060
u00480,2026-04-15 10:14:25,view,300025
u00030,2026-04-15 10:50:06,view,600011
u00297,2026-04-15 10:29:35,click,600079
u00447,2026-04-15 10:38:54,click,600069
u00128,2026-04-15 14:26:35,view,300001
u00296,2026-04-15 10:28:40,click,600077
u00425,2026-04-15 11:23:18,trade,680011
u00056,2026-04-15 14:38:35,follow,300041
u00194,2026-04-15 10:59:59,view,600058
u00480,2026-04-15 14:54:44,click,600011
u00296,2026-04-15 14:12:49,view,600045
u00495,2026-04-15 09:37:35,view,600005
u00106,2026-04-15 10:30:01,view,300013
u00275,2026-04-15 14:55:15,view,300004
u00502,2026-04-15 09:32:43,click,600020
u00129,2026-04-15 11:08:10,view,000022
u00178,2026-04-15 13:20:43,click,600084
u00043,2026-04-15 11:03:43,click,600006
u00474,2026-04-15 11:12:47,click,300016
u00056,2026-04-15 13:32:58,click,000025
u00243,2026-04-15 09:43:35,view,000029
u00424,2026-04-15 11:27:21,view,000048
u00491,2026-04-15 09:42:24,view,600004
u00478,2026-04-15 09:57:24,view,600037
u00081,2026-04-15 13:55:26,view,000033
u00422,2026-04-15 11:04:38,view,000028
u00465,2026-04-15 11:21:24,click,600027
u00477,2026-04-15 14:48:03,click,600039
u00450,2026-04-15 10:05:46,view,300046
u00482,2026-04-15 09:38:07,click,600043
u00368,2026-04-15 10:51:55,view,300002
u00079,2026-04-15 09:41:30,trade,300042
u00264,2026-04-15 11:00:47,click,000021
u00476,2026-04-15 14:53:44,view,300045
u00330,2026-04-15 10:01:44,view,300029
u00079,2026-04-15 10:24:45,view,600071
u00245,2026-04-15 14:02:00,view,600071
u00393,2026-04-15 09:36:32,view,600063
u00206,2026-04-15 10:51:23,click,600065
u00489,2026-04-15 10:45:41,view,600037
u00366,2026-04-15 13:48:23,view,300035
u00234,2026-04-15 09:39:45,click,000023
u00246,2026-04-15 11:30:51,click,000028
u00202,2026-04-15 14:53:46,view,000025
u00259,2026-04-15 10:39:25,view,600024
u00503,2026-04-15 09:34:46,view,600017
u00172,2026-04-15 11:22:02,view,300012
u00505,2026-04-15 09:36:29,click,600025
u00418,2026-04-15 10:10:08,view,600027
u00219,2026-04-15 14:56:18,view,300040
u00251,2026-04-15 14:48:32,click,600042
u00184,2026-04-15 09:51:17,click,300004
u00252,2026-04-15 14:25:27,trade,600010
u00319,2026-04-15 10:47:28,trade,600081
u00141,2026-04-15 13:57:02,trade,000006
u00032,2026-04-15 11:25:31,follow,600013
u00113,2026-04-15 11:23:44,view,000020
u00189,2026-04-15 09:53:47,click,600077
u00386,2026-04-15 10:31:30,click,600015
u00441,2026-04-15 09:40:22,click,300032
u00277,2026-04-15 13:25:51,click,600070
u00196,2026-04-15 14:16:54,click,680010
u00437,2026-04-15 14:56:51,follow,300025
u00324,2026-04-15 10:48:46,click,000049
u00199,2026-04-15 11:20:09,view,600028
u00439,2026-04-15 14:43:14,trade,300033
u00474,2026-04-15 13:42:14,click,000003
u00371,2026-04-15 11:29:56,view,600001
u00366,2026-04-15 09:43:22,view,600055
u00172,2026-04-15 14:19:50,view,300045
u00256,2026-04-15 11:07:48,click,300011
u00247,2026-04-15 09:35:34,view,600008
u00038,2026-04-15 10:11:34,view,000003
u00498,2026-04-15 09:40:54,view,600003
u00216,2026-04-15 14:02:28,trade,000005
u00433,2026-04-15 13:38:51,view,300002
u00487,2026-04-15 11:15:23,click,680021
u00307,2026-04-15 10:22:34,view,300029
u00052,2026-04-15 13:26:49,click,300039
u00346,2026-04-15 10:54:01,view,000046
u00430,2026-04-15 11:28:01,view,600097
u00334,2026-04-15 14:20:52,view,000021
u00362,2026-04-15 11:06:42,click,600034
u00351,2026-04-15 14:41:25,follow,600085
u00035,2026-04-15 10:14:29,view,600058
u00255,2026-04-15 13:38:27,view,300010
u00063,2026-04-15 10:29:38,view,600032
u00160,2026-04-15 10:01:21,click,300048
u00237,2026-04-15 10:35:43,click,680022
u00005,2026-04-15 14:06:41,click,300028
u00478,2026-04-15 14:22:57,click,600030
u00352,2026-04-15 11:18:54,click,600089
u00229,2026-04-15 11:01:07,trade,600006
u00470,2026-04-15 13:27:37,click,600057
u00125,2026-04-15 13:01:14,view,600090
u00067,2026-04-15 10:21:01,view,300026
u00146,2026-04-15 10:53:24,view,000039
u00477,2026-04-15 10:26:40,view,680025
u00306,2026-04-15 14:16:23,view,600054
u00177,2026-04-15 10:36:54,view,600033
u00124,2026-04-15 13:14:04,view,680013
u00483,2026-04-15 14:21:22,view,000016
u00422,2026-04-15 14:27:43,view,600080
u00337,2026-04-15 10:13:08,click,300011
u00285,2026-04-15 10:49:59,click,600099
u00465,2026-04-15 14:55:22,view,600087
u00281,2026-04-15 10:48:54,view,000037
u00439,2026-04-15 13:34:57,follow,600015
u00355,2026-04-15 13:46:12,view,300042
u00289,2026-04-15 09:30:40,click,300014
u00110,2026-04-15 13:04:47,view,600059
u00505,2026-04-15 09:31:42,view,600003
u00044,2026-04-15 13:58:27,click,680011
u00426,2026-04-15 10:10:12,click,600035
u00463,2026-04-15 09:49:53,click,000014
u00075,2026-04-15 10:20:53,view,600039
u00112,2026-04-15 14:11:56,view,600085
u00501,2026-04-15 14:47:57,view,300049
u00121,2026-04-15 14:48:42,view,600083
u00484,2026-04-15 13:09:11,click,300026
u00479,2026-04-15 11:25:59,click,000019
u00199,2026-04-15 11:05:02,click,000027
u00487,2026-04-15 14:11:32,view,000011
u00484,2026-04-15 14:51:48,click,000006
u00413,2026-04-15 09:49:08,click,300033
u00226,2026-04-15 09:46:30,view,300008
u00480,2026-04-15 11:02:00,view,600064
u00075,2026-04-15 10:04:15,view,600001
u00316,2026-04-15 14:02:22,follow,300023
u00099,2026-04-15 11:23:25,view,600074
u00069,2026-04-15 10:54:33,view,680026
u00482,2026-04-15 10:53:57,click,300028
u00392,2026-04-15 10:07:50,view,000024
u00237,2026-04-15 09:44:13,view,000049
u00461,2026-04-15 10:58:18,view,600020
u00133,2026-04-15 13:55:56,trade,300048
u00209,2026-04-15 13:01:09,view,680023
u00485,2026-04-15 11:23:55,view,000049
u00283,2026-04-15 13:27:41,view,600078
u00119,2026-04-15 14:45:48,view,000008
u00464,2026-04-15 13:01:23,view,000032
u00005,2026-04-15 09:43:57,click,600045
u00230,2026-04-15 10:34:56,click,600078
u00357,2026-04-15 14:46:51,view,680021
u00287,2026-04-15 10:45:35,view,000030
u00433,2026-04-15 11:15:07,view,000028
u00378,2026-04-15 13:12:59,view,000021
u00482,2026-04-15 13:01:03,click,600024
u00398,2026-04-15 10:18:41,click,300037
u00126,2026-04-15 13:51:07,view,680027
u00225,2026-04-15 14:44:01,view,600027
u00310,2026-04-15 13:35:56,view,680010
u00136,2026-04-15 14:04:07,view,600042
u00150,2026-04-15 10:31:31,view,680028
u00499,2026-04-15 09:48:17,view,000049
u00359,2026-04-15 14:53:24,view,680014
u00283,2026-04-15 10:23:27,view,000018
u00363,2026-04-15 10:27:01,view,600075
u00325,2026-04-15 10:18:44,view,600093
u00471,2026-04-15 14:16:32,click,600025
u00369,2026-04-15 13:59:14,view,600087
u00080,2026-04-15 10:17:59,view,680019
u00494,2026-04-15 09:38:06,view,600006
u00497,2026-04-15 09:55:31,view,600021
u00303,2026-04-15 14:07:46,click,000048
u00188,2026-04-15 10:02:35,click,600024
u00478,2026-04-15 11:30:20,view,600097
u00482,2026-04-15 13:59:17,click,680009
u00484,2026-04-15 13:41:01,view,000012
u00389,2026-04-15 13:39:56,click,600049
u00497,2026-04-15 09:52:31,view,600017
u00308,2026-04-15 14:43:03,view,600026
u00477,2026-04-15 10:25:54,view,600069
u00486,2026-04-15 11:10:51,view,680021
u00008,2026-04-15 11:19:15,view,000004
u00490,2026-04-15 09:55:19,view,600032
u00189,2026-04-15 14:35:40,view,300033
u00365,2026-04-15 10:03:56,view,000012
u00062,2026-04-15 09:47:17,click,000033
u00078,2026-04-15 10:24:27,follow,300049
u00498,2026-04-15 09:39:24,view,600001
u00370,2026-04-15 14:50:50,view,000013
u00483,2026-04-15 10:20:41,click,600076
u00015,2026-04-15 13:09:11,view,000019
u00234,2026-04-15 10:53:02,view,000023
u00100,2026-04-15 14:44:59,view,600093
u00027,2026-04-15 09:41:51,view,600081
u00003,2026-04-15 10:40:39,click,300016
u00496,2026-04-15 09:37:18,view,600008
u00112,2026-04-15 11:01:57,trade,600093
u00091,2026-04-15 10:56:01,view,680016
u00486,2026-04-15 11:18:33,click,600054
u00490,2026-04-15 09:38:49,view,600010
u00293,2026-04-15 13:32:38,click,600042
u00486,2026-04-15 13:33:24,view,300049
u00209,2026-04-15 09:46:36,view,300016
u00056,2026-04-15 11:13:18,view,600081
u00267,2026-04-15 10:23:29,view,600049
u00039,2026-04-15 10:03:15,click,600010
u00048,2026-04-15 09:34:44,view,600025
u00235,2026-04-15 10:28:17,follow,000034
u00056,2026-04-15 10:41:15,view,600081
u00478,2026-04-15 14:48:10,click,600051
u00297,2026-04-15 14:07:11,click,600019
u00250,2026-04-15 10:56:03,view,000035
u00350,2026-04-15 13:36:21,view,000031
u00130,2026-04-15 11:15:41,view,000007
u00102,2026-04-15 14:31:03,view,300001
u00039,2026-04-15 13:02:45,view,600074
u00505,2026-04-15 09:34:38,trade,600012
u00481,2026-04-15 10:44:48,click,300046
u00233,2026-04-15 10:29:33,click,600012
u00263,2026-04-15 13:50:52,view,600070
u00225,2026-04-15 11:26:38,view,600039
u00494,2026-04-15 09:50:06,view,600022
u00171,2026-04-15 14:14:31,view,600074
u00483,2026-04-15 14:03:31,view,000046
u00393,2026-04-15 10:12:37,view,680001
u00105,2026-04-15 10:43:21,click,300043
u00364,2026-04-15 11:30:22,view,600081
u00381,2026-04-15 09:35:43,view,680028
u00158,2026-04-15 13:42:08,view,600012
u00480,2026-04-15 10:56:46,view,000000
u00026,2026-04-15 09:51:06,view,680025
u00489,2026-04-15 10:41:41,view,600035
u00465,2026-04-15 09:43:45,click,600027
u00484,2026-04-15 11:14:18,view,000015
u00357,2026-04-15 13:11:33,view,600042
u00116,2026-04-15 11:00:17,view,600039
u00205,2026-04-15 10:46:37,view,600061
u00344,2026-04-15 09:33:24,click,680003
u00291,2026-04-15 10:23:37,view,680001
u00250,2026-04-15 10:20:27,click,600092
u00109,2026-04-15 09:54:45,view,600039
u00321,2026-04-15 14:47:15,follow,600027
u00264,2026-04-15 10:46:23,click,000021
u00030,2026-04-15 14:23:18,view,600011
u00429,2026-04-15 09:35:12,click,300007
u00196,2026-04-15 11:04:19,view,680017
u00166,2026-04-15 13:25:52,view,680006
u00026,2026-04-15 14:33:06,view,600022
u00132,2026-04-15 10:32:49,click,000048
u00304,2026-04-15 10:52:42,click,300019
u00413,2026-04-15 14:41:27,view,300047
u00371,2026-04-15 10:59:40,view,000001
u00356,2026-04-15 09:43:45,view,680026
u00484,2026-04-15 09:59:02,view,600097
u00411,2026-04-15 14:22:25,click,680014
u00148,2026-04-15 10:01:53,view,600019
u00062,2026-04-15 10:15:14,view,600036
u00066,2026-04-15 13:25:25,view,000041
u00136,2026-04-15 10:48:03,follow,000047
u00418,2026-04-15 11:14:17,view,600055
u00479,2026-04-15 10:53:55,view,680011
u00051,2026-04-15 14:32:58,view,300016
u00501,2026-04-15 09:35:23,view,680022
u00493,2026-04-15 09:54:28,view,600021
u00482,2026-04-15 13:02:09,view,000032
u00331,2026-04-15 09:46:00,view,680023
u00230,2026-04-15 14:02:26,view,680025
u00493,2026-04-15 10:11:43,view,600044
u00197,2026-04-15 10:20:36,click,300020
u00440,2026-04-15 14:07:55,click,000024
u00152,2026-04-15 13:19:53,view,000048
u00222,2026-04-15 13:03:02,click,300029
u00155,2026-04-15 11:21:00,view,680008
u00166,2026-04-15 14:09:19,view,600021
u00338,2026-04-15 13:31:01,view,680007
u00500,2026-04-15 14:05:49,view,600057
u00326,2026-04-15 10:09:34,click,600061
u00416,2026-04-15 11:02:44,view,300002
u00189,2026-04-15 13:06:41,view,680013
u00270,2026-04-15 10:40:42,view,600047
u00162,2026-04-15 09:53:46,view,000002
u00032,2026-04-15 10:45:12,view,680028
u00053,2026-04-15 11:26:36,view,600091
u00138,2026-04-15 13:39:24,follow,000047
u00504,2026-04-15 09:37:48,click,600011
u00005,2026-04-15 11:15:51,follow,600056
u00075,2026-04-15 11:02:20,view,300046
u00441,2026-04-15 13:40:23,view,600072
u00386,2026-04-15 10:12:30,follow,000008
u00477,2026-04-15 14:35:17,view,680016
